,abstract,analytical_method_development,article_name,assay_development,center,center_pub,comments,created_at,data_analysis,data_generation,data_integration,data_standards,doi,issue,journal_name,name_x,other_link,pm_id,pmc_id,pp_pages,publication_id,resource_links,review,scopus_citations,show_at_home_order,signature_generation,software_development,updated_at,volume,year_published,n_citations,author_id,name_y,url,id,author_rank,DCIC,Drug Toxicity,Proteomics,Microenvironment,HMS,Transcriptomics,NeuroLINCS
20,"PhosphoSitePlus(®) (PSP, http://www.phosphosite.org/), a knowledgebase dedicated to mammalian post-translational modifications (PTMs), contains over 330,000 non-redundant PTMs, including phospho, acetyl, ubiquityl and methyl groups. Over 95% of the sites are from mass spectrometry (MS) experiments. In order to improve data reliability, early MS data have been reanalyzed, applying a common standard of analysis across over 1,000,000 spectra. Site assignments with P > 0.05 were filtered out. Two new downloads are available from PSP. The 'Regulatory sites' dataset includes curated information about modification sites that regulate downstream cellular processes, molecular functions and protein-protein interactions. The 'PTMVar' dataset, an intersect of missense mutations and PTMs from PSP, identifies over 25,000 PTMVars (PTMs Impacted by Variants) that can rewire signaling pathways. The PTMVar data include missense mutations from UniPROTKB, TCGA and other sources that cause over 2000 diseases or syndromes (MIM) and polymorphisms, or are associated with hundreds of cancers. PTMVars include 18 548 phosphorlyation sites, 3412 ubiquitylation sites, 2316 acetylation sites, 685 methylation sites and 245 succinylation sites.",0.0,"PhosphoSitePlus, 2014: mutations, PTMs and recalibrations.",0.0,,1.0,,5/19/16 18:33,0.0,0.0,1.0,0.0,10.1093/nar/gku1267,Database issue,Nucleic Acids Research,,,25514926.0,PMC4383998,D512-20,5,"{\PhosphoSitePlus\"":\""http://www.phosphosite.org/\""}""",0.0,,,0.0,1.0,5/19/16 18:33,43,2015.0,291,19,Murray B,,38,3.0,0,0,0,0,0,0,0
21,"PhosphoSitePlus(®) (PSP, http://www.phosphosite.org/), a knowledgebase dedicated to mammalian post-translational modifications (PTMs), contains over 330,000 non-redundant PTMs, including phospho, acetyl, ubiquityl and methyl groups. Over 95% of the sites are from mass spectrometry (MS) experiments. In order to improve data reliability, early MS data have been reanalyzed, applying a common standard of analysis across over 1,000,000 spectra. Site assignments with P > 0.05 were filtered out. Two new downloads are available from PSP. The 'Regulatory sites' dataset includes curated information about modification sites that regulate downstream cellular processes, molecular functions and protein-protein interactions. The 'PTMVar' dataset, an intersect of missense mutations and PTMs from PSP, identifies over 25,000 PTMVars (PTMs Impacted by Variants) that can rewire signaling pathways. The PTMVar data include missense mutations from UniPROTKB, TCGA and other sources that cause over 2000 diseases or syndromes (MIM) and polymorphisms, or are associated with hundreds of cancers. PTMVars include 18 548 phosphorlyation sites, 3412 ubiquitylation sites, 2316 acetylation sites, 685 methylation sites and 245 succinylation sites.",0.0,"PhosphoSitePlus, 2014: mutations, PTMs and recalibrations.",0.0,,1.0,,5/19/16 18:33,0.0,0.0,1.0,0.0,10.1093/nar/gku1267,Database issue,Nucleic Acids Research,,,25514926.0,PMC4383998,D512-20,5,"{\PhosphoSitePlus\"":\""http://www.phosphosite.org/\""}""",0.0,,,0.0,1.0,5/19/16 18:33,43,2015.0,291,20,Kornhauser JM,,39,4.0,0,0,0,0,0,0,0
22,"PhosphoSitePlus(®) (PSP, http://www.phosphosite.org/), a knowledgebase dedicated to mammalian post-translational modifications (PTMs), contains over 330,000 non-redundant PTMs, including phospho, acetyl, ubiquityl and methyl groups. Over 95% of the sites are from mass spectrometry (MS) experiments. In order to improve data reliability, early MS data have been reanalyzed, applying a common standard of analysis across over 1,000,000 spectra. Site assignments with P > 0.05 were filtered out. Two new downloads are available from PSP. The 'Regulatory sites' dataset includes curated information about modification sites that regulate downstream cellular processes, molecular functions and protein-protein interactions. The 'PTMVar' dataset, an intersect of missense mutations and PTMs from PSP, identifies over 25,000 PTMVars (PTMs Impacted by Variants) that can rewire signaling pathways. The PTMVar data include missense mutations from UniPROTKB, TCGA and other sources that cause over 2000 diseases or syndromes (MIM) and polymorphisms, or are associated with hundreds of cancers. PTMVars include 18 548 phosphorlyation sites, 3412 ubiquitylation sites, 2316 acetylation sites, 685 methylation sites and 245 succinylation sites.",0.0,"PhosphoSitePlus, 2014: mutations, PTMs and recalibrations.",0.0,,1.0,,5/19/16 18:33,0.0,0.0,1.0,0.0,10.1093/nar/gku1267,Database issue,Nucleic Acids Research,,,25514926.0,PMC4383998,D512-20,5,"{\PhosphoSitePlus\"":\""http://www.phosphosite.org/\""}""",0.0,,,0.0,1.0,5/19/16 18:33,43,2015.0,291,21,Latham V,,40,5.0,0,0,0,0,0,0,0
23,"PhosphoSitePlus(®) (PSP, http://www.phosphosite.org/), a knowledgebase dedicated to mammalian post-translational modifications (PTMs), contains over 330,000 non-redundant PTMs, including phospho, acetyl, ubiquityl and methyl groups. Over 95% of the sites are from mass spectrometry (MS) experiments. In order to improve data reliability, early MS data have been reanalyzed, applying a common standard of analysis across over 1,000,000 spectra. Site assignments with P > 0.05 were filtered out. Two new downloads are available from PSP. The 'Regulatory sites' dataset includes curated information about modification sites that regulate downstream cellular processes, molecular functions and protein-protein interactions. The 'PTMVar' dataset, an intersect of missense mutations and PTMs from PSP, identifies over 25,000 PTMVars (PTMs Impacted by Variants) that can rewire signaling pathways. The PTMVar data include missense mutations from UniPROTKB, TCGA and other sources that cause over 2000 diseases or syndromes (MIM) and polymorphisms, or are associated with hundreds of cancers. PTMVars include 18 548 phosphorlyation sites, 3412 ubiquitylation sites, 2316 acetylation sites, 685 methylation sites and 245 succinylation sites.",0.0,"PhosphoSitePlus, 2014: mutations, PTMs and recalibrations.",0.0,,1.0,,5/19/16 18:33,0.0,0.0,1.0,0.0,10.1093/nar/gku1267,Database issue,Nucleic Acids Research,,,25514926.0,PMC4383998,D512-20,5,"{\PhosphoSitePlus\"":\""http://www.phosphosite.org/\""}""",0.0,,,0.0,1.0,5/19/16 18:33,43,2015.0,291,22,Skrzypek E,,41,6.0,0,0,0,0,0,0,0
24,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,35,Olson DE,,15,1.0,0,0,0,0,0,0,0
25,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,36,Udeshi ND,,16,2.0,0,0,0,0,0,0,0
26,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,37,Wolfson NA,,17,3.0,0,0,0,0,0,0,0
27,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,38,Pitcairn CA,,18,4.0,0,0,0,0,0,0,0
28,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,39,Sullivan ED,,19,5.0,0,0,0,0,0,0,0
29,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,40,Jaffe JD,,20,6.0,0,0,1,0,0,0,0
30,"Despite being extensively characterized structurally and biochemically, the functional role of histone deacetylase 8 (HDAC8) has remained largely obscure due in part to a lack of known cellular substrates. Herein, we describe an unbiased approach using chemical tools in conjunction with sophisticated proteomics methods to identify novel non-histone nuclear substrates of HDAC8, including the tumor suppressor ARID1A. These newly discovered substrates of HDAC8 are involved in diverse biological processes including mitosis, transcription, chromatin remodeling, and RNA splicing and may help guide therapeutic strategies that target the function of HDAC8.",0.0,"An unbiased approach to identify endogenous substrates of \histone\"" deacetylase 8.""",0.0,,1.0,,5/19/16 18:33,1.0,1.0,0.0,0.0,10.1021/cb500492r,10,ACS Chemical Biology,,,25089360.0,PMC4201337,2210-6,7,"{\Lincscloud P100 API\"":null}""",0.0,,,0.0,0.0,5/19/16 18:33,9,2014.0,27,41,Svinkina T,,21,7.0,0,0,0,0,0,0,0
